po_id,vendor_id,item_id,unit_price,qty,total,date,contract_id
PO001231,V011,ITEM0025,506.79,33,16723.93,2025-07-14,
PO001232,V018,ITEM0123,322.69,10,3226.91,2025-10-07,
PO001233,V013,ITEM0199,52.82,31,1637.56,2025-07-24,
PO001234,V016,ITEM0136,90.76,49,4447.36,2025-11-04,
PO001235,V009,ITEM0157,98.05,23,2255.12,2025-06-15,
PO001236,V015,ITEM0048,144.47,21,3033.82,2025-09-06,
PO001237,V017,ITEM0152,107.65,34,3660.08,2025-06-08,
PO001238,V002,ITEM0037,395.48,30,11864.45,2025-09-01,C0002
PO001239,V001,ITEM0147,396.38,46,18233.34,2025-11-11,
PO001240,V012,ITEM0137,391.64,13,5091.26,2025-07-28,
PO001241,V000,ITEM0169,61.87,14,866.15,2025-09-03,
PO001242,V011,ITEM0015,419.19,26,10899.04,2025-07-29,
PO001243,V012,ITEM0059,437.23,9,3935.11,2025-07-21,
PO001244,V019,ITEM0126,366.29,24,8790.9,2025-09-02,
PO001245,V019,ITEM0101,372.7,23,8572.08,2025-06-03,
PO001246,V017,ITEM0003,235.93,3,707.8,2025-08-26,
PO001247,V003,ITEM0189,391.51,26,10179.21,2025-08-28,
PO001248,V011,ITEM0031,426.19,42,17899.9,2025-09-27,
PO001249,V007,ITEM0092,150.53,38,5720.21,2025-08-01,
PO001250,V009,ITEM0120,81.69,11,898.61,2025-06-08,
PO001251,V013,ITEM0019,271.45,26,7057.67,2025-09-24,
PO001252,V019,ITEM0176,286.46,37,10598.99,2025-08-24,
PO001253,V016,ITEM0122,354.73,42,14898.45,2025-06-09,
PO001254,V002,ITEM0089,261.06,34,8876.04,2025-07-26,
PO001255,V005,ITEM0081,463.08,45,20838.63,2025-06-16,
PO001256,V009,ITEM0062,437.52,15,6562.87,2025-10-17,
PO001257,V012,ITEM0086,433.42,42,18203.84,2025-11-02,
PO001258,V016,ITEM0022,377.57,6,2265.41,2025-10-26,
PO001259,V005,ITEM0101,373.3,6,2239.83,2025-07-18,
PO001260,V004,ITEM0092,149.77,33,4942.46,2025-07-17,
PO001261,V014,ITEM0071,392.26,44,17259.24,2025-09-30,
PO001262,V019,ITEM0136,94.53,42,3970.2,2025-07-07,
PO001263,V015,ITEM0070,403.42,39,15733.52,2025-07-23,C0015
PO001264,V014,ITEM0078,112.36,11,1235.96,2025-09-29,
PO001265,V006,ITEM0026,258.12,39,10066.64,2025-09-22,
PO001266,V010,ITEM0177,41.11,24,986.71,2025-07-11,
PO001267,V016,ITEM0006,328.6,48,15772.82,2025-09-26,
PO001268,V009,ITEM0124,424.84,11,4673.23,2025-08-01,
PO001269,V007,ITEM0118,289.37,20,5787.49,2025-10-19,C0004
PO001270,V001,ITEM0069,32.81,37,1214.07,2025-06-11,
PO001271,V016,ITEM0019,281.06,48,13490.79,2025-09-23,
PO001272,V006,ITEM0188,440.18,13,5722.38,2025-08-27,
PO001273,V014,ITEM0011,179.7,46,8266.17,2025-07-01,
PO001274,V017,ITEM0189,409.14,32,13092.49,2025-11-19,
PO001275,V002,ITEM0124,431.34,21,9058.16,2025-10-28,
PO001276,V007,ITEM0198,20.49,4,81.95,2025-08-18,
PO001277,V017,ITEM0064,260.0,20,5200.06,2025-11-04,
PO001278,V015,ITEM0179,14.7,5,73.51,2025-10-12,
PO001279,V017,ITEM0016,405.8,46,18666.97,2025-06-19,
PO001280,V005,ITEM0043,477.57,31,14804.58,2025-06-20,
PO001281,V013,ITEM0091,25.25,26,656.41,2025-09-26,
PO001282,V004,ITEM0117,455.88,17,7750.0,2025-08-12,
PO001283,V019,ITEM0154,327.81,21,6883.91,2025-08-24,
PO001284,V009,ITEM0044,434.64,38,16516.31,2025-06-12,
PO001285,V009,ITEM0059,412.25,44,18139.14,2025-06-11,
PO001286,V018,ITEM0182,167.04,39,6514.69,2025-11-05,
PO001287,V007,ITEM0011,186.08,20,3721.58,2025-07-08,
PO001288,V016,ITEM0016,415.94,32,13310.14,2025-08-13,
PO001289,V001,ITEM0036,82.96,25,2074.04,2025-07-27,
PO001290,V019,ITEM0140,187.27,49,9176.46,2025-06-11,
PO001291,V014,ITEM0069,31.66,4,126.64,2025-09-08,
PO001292,V011,ITEM0067,34.33,31,1064.17,2025-07-18,
PO001293,V016,ITEM0043,470.29,30,14108.75,2025-11-13,
PO001294,V007,ITEM0135,111.34,22,2449.56,2025-08-04,
PO001295,V008,ITEM0027,428.61,12,5143.3,2025-07-05,
PO001296,V010,ITEM0176,283.51,49,13892.12,2025-08-14,
PO001297,V006,ITEM0191,151.26,3,453.78,2025-07-04,
PO001298,V018,ITEM0177,38.0,8,304.0,2025-10-30,
PO001299,V019,ITEM0050,264.07,29,7658.09,2025-08-24,
PO001300,V002,ITEM0144,486.66,10,4866.65,2025-08-11,
PO001301,V006,ITEM0020,403.66,3,1210.97,2025-06-06,
PO001302,V009,ITEM0112,277.16,6,1662.94,2025-09-11,
PO001303,V015,ITEM0140,193.61,1,193.61,2025-11-08,
PO001304,V009,ITEM0011,187.89,37,6952.09,2025-11-11,C0007
PO001305,V019,ITEM0103,310.39,29,9001.19,2025-11-16,
PO001306,V007,ITEM0075,312.89,23,7196.44,2025-06-20,
PO001307,V004,ITEM0059,424.74,5,2123.72,2025-11-21,
PO001308,V009,ITEM0092,165.23,14,2313.15,2025-06-02,
PO001309,V006,ITEM0025,468.9,8,3751.18,2025-10-03,
PO001310,V017,ITEM0054,49.41,42,2075.05,2025-11-17,
PO001311,V002,ITEM0111,255.43,23,5874.9,2025-07-28,
PO001312,V007,ITEM0104,384.99,16,6159.83,2025-07-13,C0004
PO001313,V005,ITEM0015,428.64,47,20145.95,2025-08-12,
PO001314,V002,ITEM0048,143.86,14,2014.01,2025-08-31,
PO001315,V019,ITEM0131,222.12,6,1332.73,2025-11-19,
PO001316,V014,ITEM0169,59.76,12,717.16,2025-10-27,C0022
PO001317,V005,ITEM0032,516.32,45,23234.38,2025-06-14,
PO001318,V018,ITEM0135,113.22,35,3962.56,2025-07-27,
PO001319,V016,ITEM0047,318.43,36,11463.64,2025-07-26,
PO001320,V012,ITEM0110,122.76,40,4910.43,2025-09-05,
PO001321,V006,ITEM0079,192.31,15,2884.61,2025-07-03,
PO001322,V012,ITEM0035,270.24,4,1080.97,2025-07-18,
PO001323,V006,ITEM0092,144.14,28,4035.92,2025-08-15,
PO001324,V001,ITEM0081,449.56,1,449.56,2025-09-10,
PO001325,V018,ITEM0146,50.04,31,1551.16,2025-10-16,
PO001326,V009,ITEM0035,273.05,33,9010.71,2025-10-25,
PO001327,V012,ITEM0066,101.8,13,1323.44,2025-10-27,
PO001328,V000,ITEM0145,55.45,13,720.88,2025-10-30,C0030
PO001329,V004,ITEM0016,401.94,3,1205.83,2025-09-29,
PO001330,V005,ITEM0104,395.57,30,11866.97,2025-10-29,
PO001331,V006,ITEM0101,372.09,15,5581.3,2025-08-28,
PO001332,V000,ITEM0171,224.09,13,2913.14,2025-06-01,
PO001333,V001,ITEM0049,505.3,7,3537.1,2025-07-05,
PO001334,V007,ITEM0026,259.02,43,11137.76,2025-09-25,
PO001335,V012,ITEM0146,50.05,9,450.48,2025-11-02,
PO001336,V004,ITEM0102,321.22,5,1606.11,2025-07-16,
PO001337,V016,ITEM0172,122.27,19,2323.08,2025-10-23,
PO001338,V015,ITEM0141,383.17,37,14177.34,2025-08-27,
PO001339,V005,ITEM0162,60.62,48,2909.62,2025-10-23,
PO001340,V009,ITEM0173,81.3,3,243.91,2025-08-04,
PO001341,V009,ITEM0063,151.36,35,5297.7,2025-08-18,
PO001342,V014,ITEM0136,95.84,38,3642.11,2025-09-15,
PO001343,V015,ITEM0167,283.66,41,11630.05,2025-06-17,
PO001344,V016,ITEM0116,159.58,30,4787.46,2025-07-11,
PO001345,V002,ITEM0095,46.33,27,1251.04,2025-09-27,
PO001346,V002,ITEM0047,313.53,26,8151.87,2025-11-09,
PO001347,V009,ITEM0156,82.29,1,82.29,2025-10-27,
PO001348,V006,ITEM0175,288.25,42,12106.39,2025-08-01,
PO001349,V000,ITEM0060,368.45,47,17317.07,2025-06-02,
PO001350,V017,ITEM0121,329.15,16,5266.47,2025-08-28,
PO001351,V018,ITEM0143,315.16,18,5672.91,2025-11-10,
PO001352,V018,ITEM0147,405.4,19,7702.51,2025-08-25,
PO001353,V008,ITEM0091,24.13,14,337.85,2025-10-16,
PO001354,V008,ITEM0140,195.91,32,6269.03,2025-11-01,
PO001355,V003,ITEM0021,446.66,18,8039.81,2025-11-09,
PO001356,V003,ITEM0087,354.29,11,3897.23,2025-08-05,
PO001357,V016,ITEM0178,21.86,11,240.43,2025-09-08,
PO001358,V005,ITEM0198,19.24,1,19.24,2025-10-31,
PO001359,V005,ITEM0178,20.72,12,248.58,2025-11-05,
PO001360,V007,ITEM0096,244.62,13,3180.06,2025-11-18,
PO001361,V002,ITEM0089,253.88,29,7362.63,2025-11-18,
PO001362,V015,ITEM0142,107.53,43,4623.81,2025-10-06,
PO001363,V000,ITEM0016,391.01,10,3910.1,2025-10-09,
PO001364,V008,ITEM0103,313.78,17,5334.3,2025-07-02,
PO001365,V014,ITEM0178,20.69,46,951.88,2025-05-28,
PO001366,V007,ITEM0080,505.27,34,17179.04,2025-09-21,
PO001367,V004,ITEM0042,264.68,35,9263.76,2025-11-12,
PO001368,V010,ITEM0069,32.24,16,515.83,2025-11-05,
PO001369,V002,ITEM0073,273.54,39,10667.98,2025-10-25,
PO001370,V005,ITEM0176,264.04,41,10825.83,2025-09-22,
PO001371,V010,ITEM0155,67.93,14,951.02,2025-10-20,
PO001372,V000,ITEM0073,269.32,50,13465.99,2025-08-03,
PO001373,V014,ITEM0062,439.3,22,9664.56,2025-05-28,
PO001374,V008,ITEM0042,262.9,13,3417.72,2025-07-23,
PO001375,V016,ITEM0141,387.63,26,10078.33,2025-05-29,
PO001376,V018,ITEM0089,271.18,29,7864.32,2025-10-18,
PO001377,V004,ITEM0075,302.18,17,5137.1,2025-07-03,
PO001378,V019,ITEM0169,62.2,13,808.55,2025-10-10,
PO001379,V008,ITEM0033,207.41,5,1037.05,2025-07-21,
PO001380,V007,ITEM0016,386.22,1,386.22,2025-10-07,
PO001381,V003,ITEM0146,51.2,41,2099.1,2025-11-24,
PO001382,V003,ITEM0174,146.72,49,7189.42,2025-06-20,
PO001383,V001,ITEM0049,497.98,32,15935.51,2025-06-08,
PO001384,V005,ITEM0072,330.75,30,9922.62,2025-08-30,
PO001385,V019,ITEM0100,82.74,15,1241.15,2025-08-30,
PO001386,V009,ITEM0045,480.87,9,4327.83,2025-07-16,
PO001387,V003,ITEM0148,465.52,1,465.52,2025-10-05,
PO001388,V016,ITEM0106,169.88,22,3737.46,2025-07-06,
PO001389,V006,ITEM0153,43.04,36,1549.6,2025-09-22,
PO001390,V012,ITEM0127,375.37,32,12011.71,2025-09-19,
PO001391,V016,ITEM0023,513.14,38,19499.39,2025-10-01,
PO001392,V018,ITEM0147,390.94,23,8991.59,2025-08-20,
PO001393,V004,ITEM0110,127.76,18,2299.68,2025-08-08,
PO001394,V011,ITEM0173,75.48,44,3321.28,2025-09-29,
PO001395,V004,ITEM0177,39.46,26,1025.99,2025-07-03,
PO001396,V014,ITEM0072,359.39,48,17250.59,2025-06-27,
PO001397,V018,ITEM0053,161.98,10,1619.81,2025-08-31,
PO001398,V017,ITEM0182,169.32,1,169.32,2025-09-10,
PO001399,V012,ITEM0050,282.1,16,4513.66,2025-06-18,
PO001400,V003,ITEM0148,466.23,1,466.23,2025-07-21,
PO001401,V006,ITEM0151,196.34,37,7264.46,2025-07-02,
PO001402,V015,ITEM0082,158.23,18,2848.21,2025-07-03,
PO001403,V007,ITEM0130,494.17,48,23720.31,2025-11-22,
PO001404,V018,ITEM0149,192.73,32,6167.48,2025-06-21,
PO001405,V016,ITEM0058,307.66,6,1845.97,2025-07-14,
PO001406,V017,ITEM0114,131.7,33,4346.17,2025-10-08,
PO001407,V006,ITEM0074,436.17,1,436.17,2025-11-17,
PO001408,V002,ITEM0170,478.53,8,3828.27,2025-06-27,
PO001409,V017,ITEM0057,248.64,7,1740.46,2025-06-27,
PO001410,V007,ITEM0057,251.7,39,9816.13,2025-06-11,
PO001411,V002,ITEM0102,306.98,28,8595.53,2025-06-02,
PO001412,V003,ITEM0076,34.79,8,278.34,2025-10-30,
PO001413,V019,ITEM0158,367.38,19,6980.17,2025-09-23,
PO001414,V015,ITEM0106,172.97,13,2248.57,2025-10-13,
PO001415,V018,ITEM0016,414.7,32,13270.43,2025-06-30,
PO001416,V001,ITEM0003,219.6,12,2635.15,2025-10-26,
PO001417,V005,ITEM0197,308.4,16,4934.32,2025-09-29,
PO001418,V018,ITEM0091,25.18,13,327.31,2025-08-09,
PO001419,V006,ITEM0166,469.1,31,14542.09,2025-06-22,
PO001420,V010,ITEM0102,325.68,33,10747.38,2025-10-24,
PO001421,V019,ITEM0009,105.78,47,4971.48,2025-08-28,
PO001422,V008,ITEM0151,165.32,33,5455.64,2025-08-17,
PO001423,V001,ITEM0001,7.85,22,172.63,2025-11-06,
PO001424,V001,ITEM0166,457.22,26,11887.72,2025-07-24,
PO001425,V007,ITEM0040,113.57,10,1135.67,2025-10-29,
PO001426,V001,ITEM0036,78.54,20,1570.87,2025-06-10,
PO001427,V005,ITEM0020,408.88,26,10630.96,2025-08-15,
PO001428,V008,ITEM0129,207.41,11,2281.49,2025-09-12,
PO001429,V010,ITEM0184,382.69,34,13011.39,2025-07-11,
PO001430,V007,ITEM0137,377.25,40,15090.1,2025-07-12,
PO001431,V014,ITEM0107,210.38,5,1051.91,2025-10-15,
PO001432,V009,ITEM0045,511.17,22,11245.82,2025-11-01,
PO001433,V004,ITEM0001,7.57,27,204.36,2025-09-24,
PO001434,V012,ITEM0070,384.53,2,769.06,2025-10-22,
PO001435,V008,ITEM0126,337.51,17,5737.65,2025-07-11,
PO001436,V005,ITEM0052,435.5,45,19597.69,2025-06-15,
PO001437,V016,ITEM0130,495.35,38,18823.4,2025-11-18,
PO001438,V008,ITEM0013,133.34,31,4133.48,2025-09-23,
PO001439,V014,ITEM0082,159.39,5,796.96,2025-08-15,
PO001440,V003,ITEM0008,265.76,9,2391.82,2025-07-02,
PO001441,V019,ITEM0127,350.07,33,11552.4,2025-09-30,
PO001442,V001,ITEM0002,172.97,22,3805.32,2025-10-29,
PO001443,V016,ITEM0048,149.57,8,1196.56,2025-06-27,
PO001444,V005,ITEM0119,441.71,41,18110.29,2025-09-06,
PO001445,V003,ITEM0067,35.1,47,1649.59,2025-09-29,
PO001446,V013,ITEM0158,377.11,16,6033.82,2025-08-06,
PO001447,V018,ITEM0167,285.91,27,7719.44,2025-10-04,
PO001448,V013,ITEM0067,35.14,32,1124.4,2025-10-12,
PO001449,V000,ITEM0194,309.09,22,6799.94,2025-10-19,
PO001450,V012,ITEM0105,227.46,19,4321.81,2025-08-18,
PO001451,V007,ITEM0090,344.5,16,5511.93,2025-09-06,
PO001452,V002,ITEM0090,348.68,3,1046.03,2025-11-08,
PO001453,V004,ITEM0142,109.46,31,3393.35,2025-06-23,
PO001454,V008,ITEM0010,225.51,49,11050.22,2025-06-24,
PO001455,V016,ITEM0107,219.81,20,4396.26,2025-07-31,
PO001456,V014,ITEM0063,154.47,43,6642.03,2025-10-18,
PO001457,V004,ITEM0110,126.72,5,633.62,2025-06-21,
PO001458,V016,ITEM0010,230.55,10,2305.51,2025-09-25,C0020
PO001459,V013,ITEM0006,327.85,14,4589.86,2025-07-26,
PO001460,V004,ITEM0099,20.2,3,60.61,2025-07-03,
PO001461,V017,ITEM0160,434.23,5,2171.17,2025-10-18,
PO001462,V019,ITEM0174,156.07,1,156.07,2025-11-21,
PO001463,V007,ITEM0056,339.65,44,14944.39,2025-07-15,
PO001464,V010,ITEM0168,275.27,3,825.8,2025-06-30,
PO001465,V007,ITEM0140,193.43,21,4062.08,2025-06-20,
PO001466,V013,ITEM0182,175.12,30,5253.51,2025-10-14,
PO001467,V000,ITEM0191,159.37,12,1912.48,2025-09-18,
PO001468,V011,ITEM0056,321.6,11,3537.61,2025-10-15,
PO001469,V011,ITEM0072,338.66,21,7111.76,2025-09-05,
PO001470,V003,ITEM0197,325.09,19,6176.76,2025-10-21,
PO001471,V017,ITEM0149,198.6,40,7944.0,2025-10-13,
PO001472,V001,ITEM0096,253.92,34,8633.19,2025-06-03,
PO001473,V006,ITEM0172,121.64,13,1581.38,2025-10-29,
PO001474,V019,ITEM0014,279.04,50,13951.82,2025-11-02,
PO001475,V013,ITEM0084,262.55,2,525.11,2025-07-21,
PO001476,V018,ITEM0014,298.36,16,4773.82,2025-09-28,
PO001477,V018,ITEM0083,244.84,34,8324.49,2025-10-24,
PO001478,V002,ITEM0071,411.15,8,3289.18,2025-08-06,
PO001479,V004,ITEM0003,235.87,13,3066.34,2025-10-30,
PO001480,V000,ITEM0087,369.56,44,16260.76,2025-09-15,
PO001481,V013,ITEM0112,263.54,23,6061.31,2025-11-20,
PO001482,V017,ITEM0182,187.55,43,8064.62,2025-07-11,
PO001483,V016,ITEM0039,197.03,8,1576.23,2025-10-25,
PO001484,V005,ITEM0170,481.1,22,10584.26,2025-10-31,
PO001485,V007,ITEM0095,45.19,41,1852.86,2025-10-10,
PO001486,V014,ITEM0032,468.85,7,3281.92,2025-10-23,
PO001487,V005,ITEM0184,356.68,47,16763.75,2025-10-07,
PO001488,V016,ITEM0081,479.82,23,11035.96,2025-06-29,C0032
PO001489,V009,ITEM0180,325.57,13,4232.35,2025-09-16,
PO001490,V015,ITEM0112,256.63,36,9238.64,2025-09-13,
PO001491,V000,ITEM0196,40.87,49,2002.64,2025-10-19,
PO001492,V014,ITEM0079,202.7,18,3648.6,2025-11-13,
PO001493,V009,ITEM0107,211.18,22,4646.05,2025-09-27,
PO001494,V016,ITEM0111,244.56,23,5624.99,2025-06-14,
PO001495,V011,ITEM0170,457.58,44,20133.35,2025-08-18,
PO001496,V013,ITEM0053,156.51,37,5790.86,2025-06-26,
PO001497,V018,ITEM0023,481.68,49,23602.29,2025-09-07,
PO001498,V006,ITEM0132,433.48,8,3467.84,2025-08-12,
PO001499,V019,ITEM0054,49.55,28,1387.46,2025-11-18,
PO001500,V006,ITEM0015,424.28,14,5939.89,2025-07-03,
PO001501,V009,ITEM0120,79.75,10,797.55,2025-11-11,
PO001502,V000,ITEM0198,20.1,38,763.98,2025-10-24,
PO001503,V003,ITEM0071,405.03,27,10935.73,2025-07-17,
PO001504,V007,ITEM0173,82.02,5,410.1,2025-06-19,
PO001505,V002,ITEM0028,272.92,39,10643.79,2025-08-09,
PO001506,V000,ITEM0124,419.26,40,16770.47,2025-10-16,
PO001507,V001,ITEM0015,435.21,13,5657.68,2025-10-25,
PO001508,V012,ITEM0036,82.86,9,745.76,2025-11-14,
PO001509,V019,ITEM0024,242.18,25,6054.49,2025-06-18,
PO001510,V006,ITEM0191,150.72,8,1205.77,2025-07-15,
PO001511,V018,ITEM0199,52.11,4,208.45,2025-08-09,
PO001512,V009,ITEM0184,368.69,22,8111.07,2025-07-21,
PO001513,V006,ITEM0144,462.8,25,11570.08,2025-08-16,
PO001514,V017,ITEM0025,500.53,11,5505.82,2025-10-11,
PO001515,V011,ITEM0141,383.11,40,15324.21,2025-10-23,
PO001516,V017,ITEM0059,427.09,37,15802.34,2025-08-12,
PO001517,V004,ITEM0146,52.89,15,793.38,2025-11-23,
PO001518,V005,ITEM0034,363.07,23,8350.7,2025-10-19,
PO001519,V005,ITEM0024,242.32,31,7511.85,2025-06-12,
PO001520,V019,ITEM0141,395.29,38,15020.93,2025-10-21,
PO001521,V000,ITEM0030,92.3,24,2215.15,2025-10-01,
PO001522,V005,ITEM0025,492.2,47,23133.42,2025-09-05,
PO001523,V013,ITEM0117,435.12,17,7396.97,2025-08-16,
PO001524,V015,ITEM0063,154.62,22,3401.68,2025-09-06,
PO001525,V002,ITEM0016,392.44,40,15697.8,2025-09-12,
PO001526,V019,ITEM0150,41.37,6,248.24,2025-07-07,
PO001527,V001,ITEM0157,98.58,28,2760.3,2025-09-18,
PO001528,V009,ITEM0054,67.36,34,2290.11,2025-11-10,
PO001529,V013,ITEM0005,395.98,30,11879.49,2025-06-18,
PO001530,V013,ITEM0092,141.28,31,4379.69,2025-07-17,
PO001531,V007,ITEM0088,184.69,8,1477.55,2025-10-31,
PO001532,V008,ITEM0043,460.9,31,14287.81,2025-07-19,
PO001533,V012,ITEM0081,457.69,1,457.69,2025-09-07,
PO001534,V015,ITEM0087,375.43,31,11638.33,2025-06-03,
PO001535,V016,ITEM0016,396.63,8,3173.01,2025-10-23,
PO001536,V003,ITEM0018,150.89,20,3017.76,2025-06-16,
PO001537,V018,ITEM0116,153.21,44,6741.36,2025-06-14,
PO001538,V016,ITEM0063,178.91,4,715.63,2025-07-26,
PO001539,V000,ITEM0104,404.03,43,17373.21,2025-08-28,
PO001540,V007,ITEM0019,270.79,50,13539.38,2025-05-30,C0004
PO001541,V003,ITEM0011,185.76,33,6130.04,2025-08-12,
PO001542,V018,ITEM0053,166.29,1,166.29,2025-06-25,
PO001543,V000,ITEM0092,152.85,28,4279.68,2025-06-26,
PO001544,V011,ITEM0007,54.98,40,2199.21,2025-09-06,
PO001545,V007,ITEM0128,109.33,43,4701.17,2025-06-17,
PO001546,V003,ITEM0164,176.92,30,5307.57,2025-07-12,
PO001547,V012,ITEM0178,21.32,45,959.44,2025-10-21,
PO001548,V014,ITEM0030,88.35,46,4063.93,2025-06-18,
PO001549,V017,ITEM0048,151.48,15,2272.23,2025-08-25,
PO001550,V007,ITEM0142,111.6,25,2789.9,2025-11-24,
PO001551,V011,ITEM0119,443.77,22,9762.87,2025-11-08,
PO001552,V008,ITEM0006,327.47,1,327.47,2025-11-08,
PO001553,V007,ITEM0108,104.88,40,4195.1,2025-11-16,
PO001554,V015,ITEM0061,191.96,38,7294.3,2025-08-28,
PO001555,V000,ITEM0137,378.27,27,10213.32,2025-10-24,
PO001556,V018,ITEM0030,93.51,25,2337.82,2025-08-17,
PO001557,V009,ITEM0058,291.6,41,11955.57,2025-11-10,
PO001558,V004,ITEM0188,429.47,50,21473.73,2025-07-25,
PO001559,V003,ITEM0180,323.91,8,2591.27,2025-10-01,
PO001560,V016,ITEM0156,78.57,38,2985.73,2025-06-18,
PO001561,V011,ITEM0168,274.82,50,13740.77,2025-10-28,
PO001562,V015,ITEM0038,425.22,35,14882.86,2025-11-17,
PO001563,V000,ITEM0162,64.28,44,2828.47,2025-09-30,
PO001564,V012,ITEM0084,270.34,21,5677.14,2025-11-14,
PO001565,V013,ITEM0176,277.93,38,10561.43,2025-06-09,
PO001566,V006,ITEM0014,283.49,5,1417.44,2025-10-15,
PO001567,V008,ITEM0047,313.84,6,1883.05,2025-07-13,
PO001568,V008,ITEM0181,86.33,17,1467.59,2025-06-11,
PO001569,V016,ITEM0132,444.38,44,19552.89,2025-10-22,
PO001570,V014,ITEM0027,460.51,25,11512.69,2025-08-22,
PO001571,V014,ITEM0088,185.82,49,9105.37,2025-09-13,
PO001572,V009,ITEM0041,153.9,38,5848.04,2025-06-11,
PO001573,V014,ITEM0161,227.25,3,681.75,2025-10-18,
PO001574,V016,ITEM0066,106.14,13,1379.88,2025-06-04,
PO001575,V012,ITEM0028,273.14,50,13656.96,2025-06-21,
PO001576,V008,ITEM0137,378.22,46,17398.3,2025-09-28,
PO001577,V019,ITEM0141,388.67,41,15935.38,2025-10-25,
PO001578,V014,ITEM0022,368.7,30,11060.92,2025-10-21,
PO001579,V001,ITEM0113,23.75,4,95.01,2025-08-29,
PO001580,V001,ITEM0057,242.44,24,5818.56,2025-11-24,
PO001581,V003,ITEM0082,159.16,36,5729.6,2025-10-06,
PO001582,V009,ITEM0075,307.1,42,12898.19,2025-06-21,
PO001583,V014,ITEM0183,20.26,50,1012.77,2025-10-11,
PO001584,V018,ITEM0151,159.0,43,6836.86,2025-08-12,
PO001585,V017,ITEM0124,414.23,19,7870.41,2025-08-02,
PO001586,V009,ITEM0147,387.85,13,5042.01,2025-06-01,
PO001587,V000,ITEM0191,145.61,21,3057.84,2025-11-14,
PO001588,V006,ITEM0034,361.05,34,12275.76,2025-06-23,
PO001589,V005,ITEM0019,296.72,40,11868.96,2025-10-19,
PO001590,V018,ITEM0064,340.26,43,14630.97,2025-09-17,
PO001591,V004,ITEM0076,35.84,32,1146.87,2025-09-27,
PO001592,V009,ITEM0165,202.16,40,8086.49,2025-11-18,
PO001593,V019,ITEM0110,127.4,35,4459.01,2025-07-10,
PO001594,V016,ITEM0051,475.77,25,11894.35,2025-09-19,
PO001595,V010,ITEM0109,183.29,39,7148.19,2025-06-06,
PO001596,V007,ITEM0160,427.45,5,2137.23,2025-09-01,
PO001597,V002,ITEM0174,152.58,3,457.74,2025-11-21,
PO001598,V004,ITEM0146,52.07,14,729.04,2025-07-09,
PO001599,V007,ITEM0049,495.96,30,14878.7,2025-11-14,
PO001600,V005,ITEM0143,335.85,39,13097.96,2025-11-02,
PO001601,V008,ITEM0139,392.98,50,19648.98,2025-11-22,
PO001602,V015,ITEM0110,130.74,39,5098.68,2025-09-15,
PO001603,V002,ITEM0154,329.45,2,658.9,2025-10-04,
PO001604,V010,ITEM0014,282.93,47,13297.54,2025-08-10,
PO001605,V000,ITEM0044,447.48,11,4922.25,2025-08-27,
PO001606,V004,ITEM0117,436.24,4,1744.94,2025-10-15,
PO001607,V003,ITEM0087,382.48,29,11091.86,2025-11-22,
PO001608,V011,ITEM0133,444.26,12,5331.07,2025-09-24,
PO001609,V018,ITEM0128,104.4,33,3445.35,2025-07-02,
PO001610,V006,ITEM0103,301.97,40,12078.74,2025-09-09,
PO001611,V009,ITEM0138,80.06,13,1040.8,2025-10-31,
PO001612,V018,ITEM0163,373.29,45,16798.05,2025-11-10,
PO001613,V005,ITEM0057,241.96,24,5806.95,2025-09-09,
PO001614,V009,ITEM0192,219.5,47,10316.45,2025-07-15,
PO001615,V001,ITEM0062,586.11,36,21099.97,2025-10-13,
PO001616,V008,ITEM0154,320.01,4,1280.02,2025-10-21,
PO001617,V010,ITEM0119,478.91,43,20592.97,2025-07-04,
PO001618,V018,ITEM0069,31.55,27,851.93,2025-11-13,
PO001619,V009,ITEM0164,216.91,3,650.74,2025-06-03,
PO001620,V001,ITEM0051,489.27,34,16635.1,2025-07-03,
PO001621,V016,ITEM0184,384.76,47,18083.6,2025-07-23,
PO001622,V014,ITEM0058,288.66,12,3463.91,2025-06-02,
PO001623,V016,ITEM0047,324.52,31,10060.21,2025-08-02,
PO001624,V005,ITEM0065,212.9,34,7238.44,2025-10-18,
PO001625,V017,ITEM0133,438.12,19,8324.19,2025-06-09,
PO001626,V007,ITEM0185,244.68,42,10276.46,2025-09-22,
PO001627,V009,ITEM0000,71.43,2,142.86,2025-10-26,
PO001628,V017,ITEM0175,282.02,27,7614.48,2025-07-12,
PO001629,V008,ITEM0196,40.18,43,1727.83,2025-09-06,
PO001630,V012,ITEM0036,77.67,28,2174.81,2025-09-05,
PO001631,V015,ITEM0135,104.93,41,4302.18,2025-06-05,
PO001632,V014,ITEM0041,152.36,28,4266.06,2025-08-11,
PO001633,V003,ITEM0024,239.93,8,1919.42,2025-09-06,
PO001634,V005,ITEM0155,71.87,46,3305.99,2025-06-05,
PO001635,V019,ITEM0168,279.36,30,8380.76,2025-05-28,
PO001636,V016,ITEM0022,372.57,5,1862.84,2025-08-26,
PO001637,V015,ITEM0083,253.2,45,11394.15,2025-11-18,
PO001638,V010,ITEM0171,222.86,7,1559.99,2025-06-07,
PO001639,V017,ITEM0041,154.47,34,5252.12,2025-08-14,
PO001640,V007,ITEM0098,397.51,46,18285.52,2025-07-29,
PO001641,V005,ITEM0012,238.79,18,4298.28,2025-08-27,
